"c1","c2","c3","m1","m2","m3","n1","n2","n3","p1","p2","p3"
-4.62727206139205,32.4545044900743,10.7461369197175,3.8456017471041,24.4452422611862,45.7952451244448,2.50835445648229,42.4037934453674,21.6018450942453,-10.5643815118644,11.9326523946953,28.6012210056511
-7.07066908964613,11.5546637030059,31.1672417694849,5.70984111008424,26.3973827399004,47.6127008272592,2.69684826299439,27.592581023033,41.9930739544243,-4.36216874145614,15.9660158179475,33.4352382380766
-9.29234462149999,9.96170450595025,31.1099897713151,5.81884918426479,24.5791525414265,45.8451101337297,3.14491641766424,22.5333467792937,42.0423475699515,-3.46652147715822,17.7017848046722,38.2750928614459
-6.78499974962071,10.1783278927085,31.0129742519894,3.67400475358728,26.3394502997784,48.1226178342296,2.55611538480653,22.4984390608386,41.3539300232137,-4.94817566065092,15.2580970599113,34.0826403050427
-5.78821470454688,10.661866794665,32.2653781817429,3.20310665775038,26.4164809611002,48.0152761180684,2.49628701716039,22.0430827096242,41.9516654605532,-5.14474255677172,15.8418661247998,31.9339209772081
-8.36789400646706,11.131972809399,32.4173235097627,4.7856027663325,24.4689538578414,44.5285986825993,2.83057523030554,23.7292974166436,41.8815688883317,-5.38462821080605,15.924940019763,31.7985031856754
-8.39048211957335,11.0120424072176,32.5847573824377,4.31898357258547,26.0792532452992,45.3369880423488,2.59418929386184,27.2344215859582,41.8860531999543,15.6173499551971,-5.6706822072675,32.9741009146824
-8.9697680312018,13.1526090744164,32.2723246776376,6.40978315905449,24.8282902797403,46.5633123639368,2.41436448678546,22.7763947311453,41.3038724067526,-6.70481342694968,14.6087810626053,31.4185669469353
-5.94640935641503,11.899491955665,34.0424061363925,4.46806197950048,25.0322374639883,46.9327647414062,5.16093698506011,22.9187790491109,42.0861417840703,-5.64834833591777,14.5844499135363,36.2791846771809
-8.08179572235405,11.2621928818937,33.1947802978482,4.81680865589286,26.0820933527595,46.1179543059563,2.87389880690581,23.2547093908431,41.5268704348279,16.6627216599396,-4.96459061167741,35.8563480997594
-3.92245619388761,13.4344116668942,36.5681184262224,4.23301197973858,24.9097561006585,45.7727082708145,1.20058266807725,22.8246817644625,42.0759070296774,-6.32630698140661,14.807755099724,34.015957781679
-4.35211707594219,11.8561842302276,33.9941212318585,6.97516048979719,27.1333696564488,48.4527251428058,2.05040186102485,22.829755343916,41.2596319106132,-5.59318267757315,15.6767576370214,32.2544513234422
-6.68206327973674,11.9523258627165,33.2567677556147,5.6249574316556,24.6068442966649,44.9396584897659,2.53523024341397,23.0691895690202,40.9962880988613,16.0749105320344,-5.33671456759934,33.7139319959842
-9.56008823501482,32.7478109279021,10.8019876103887,4.86872748300487,24.8709494423078,46.3572185656464,2.85644656388207,21.5982519038528,43.0683358283148,-4.9423786727625,15.8865464807075,34.1431739288084
-7.01132636869027,11.9715921990226,34.7519335419414,5.56442511435711,27.2228713137094,49.5315044156829,3.73874492505748,28.691478953173,41.670321093793,-5.66354074727422,14.1539842538478,37.6397780843009
10.032079229327,-8.40530689018542,30.9689018030386,4.5336746777609,25.7558635593303,41.6000021589668,2.35092009506424,22.6140746072737,42.4469974267079,-5.42799031949762,15.0483989095411,33.4261241450851
-9.40910591370731,9.60580537725584,30.6635224994608,3.28956752527898,26.5457283107244,41.1644031707077,1.92345111163957,22.6910100314429,42.3935848219781,1.73604640901985,19.5379753115603,44.4284279115782
-8.24931155170052,10.8047313595981,31.3613925411725,3.81422258690092,25.8237825995139,47.4127193425025,2.65799156616321,22.5516444314091,42.0596933522573,-5.83306343551013,13.9640814300729,33.4600446447502
-9.16803064801586,9.87879367759634,30.8729472520346,3.78232004081833,26.0319936936826,48.1110697806911,2.41849728816221,21.1059281835708,42.2205193290527,-3.49969456945364,15.8789511256393,37.1181137720698
-9.16842585690325,9.55021699544108,30.7075571080472,5.51424609627115,46.612952574556,26.4863337499108,2.3552985302732,21.7975885158321,41.5444596146835,-5.9246407374202,15.9983647516986,31.0910261459513
-5.18177153550486,13.1607441641866,33.4278579905477,4.3065320676389,26.864099029719,48.1028387064412,2.31574079425198,16.2647767537221,42.8064986930143,-4.80430460549826,15.8109206532903,36.6103746659498
-5.49756929863386,13.6587890531441,35.4876655734937,3.92355094428186,24.8272872590145,45.4230889114576,1.04948556893724,19.4554885228861,42.774012810671,-4.78732474344963,15.3388635418903,33.8531569461549
-8.00932290233803,10.8127295964901,32.6732439851769,4.75400344987752,24.5206498982918,46.2609721272949,2.05790358163628,22.6787808977236,42.6135087673913,-6.04060475973449,16.0702473635397,36.5232804167524
-5.90349472425409,11.3731029489651,33.0021660259826,5.51364423818087,27.9308495000926,48.8939202613546,3.07578447969599,22.7734457084155,41.1644881545357,-6.66749164367777,16.589103838862,32.4828395083973
-6.880723243777,11.7519807341568,31.5067596038278,5.36643355172003,26.9987810877341,48.4237071588558,1.25999374273473,22.4190640997545,41.074941060064,-8.03842067045877,15.3476159485822,28.3592163054671
-6.42417756713825,15.7521478738089,34.7906051542018,3.7315838728595,25.3363076330703,46.7839883360609,3.06454006691495,22.4561748509674,41.5509300696934,-5.75493452224219,38.5777277444868,16.355539375836
-5.05749816610968,14.326607584902,32.3461017229515,4.11743891655834,26.4344229437269,44.8080645752615,23.4950999432612,1.73056924125703,41.4190495683683,-6.1137258727312,14.4107321913189,34.9468299514436
